MAX30009reg0x17,MAX30009reg0x18,MAX30009reg0x19,MAX30009reg0x1A,MAX30009reg0x20,MAX30009reg0x21,MAX30009reg0x22,MAX30009reg0x23,MAX30009reg0x24,MAX30009reg0x25,MAX30009reg0x26,MAX30009reg0x27,MAX30009reg0x28,MAX30009reg0x41,MAX30009reg0x41,MAX30009reg0x43,MAX30009reg0x44,MAX30009reg0x50,
MAX30009reg0x51,MAX30009reg0x58,MAX30009reg0xFE,MAX30009reg0xFF,0,0,accelID,fileParseID,0,0,RTCpreScale,WallClock_B3,WallClock_B2,WallClock_B1,WallClock_B0,UseAcc,WallClock_B5,WallClock_B4,
0xc9,0x1f,0x01,0x00,0x37,0x00,0x18,0x00,0x73,0x4a,0x00,0xff,0x00,0x06,0x01,0xa0,0xf1,0x00,
0x00,0x07,0x03,0x42,0x00,0x00,0x00,0x00,0x00,0x00,0x1f,0x6f,0x84,0xf4,0x86,0x00,0x01,0x8d,
start time,1706973000838
timestamp,sampleNum,BIOZI,BIOZQ,temperature,RTC,statusCache1,statusCache0,sensor,regAddr,val,I2Caddr,
1706973002480.696800,159,29335.000000,-4835.000000,,,,,,,,,
1706973002490.902300,160,29220.000000,-4457.000000,,,,,,,,,
1706973002501.107900,161,29002.000000,-4934.000000,,,,,,,,,
1706973002511.313500,162,28960.000000,-4880.000000,,,,,,,,,
1706973002521.519300,163,29429.000000,-5165.000000,,,,,,,,,
1706973002531.724900,164,29364.000000,-4766.000000,,,,,,,,,
1706973002541.930400,165,29422.000000,-4486.000000,,,,,,,,,
1706973002552.136200,166,28926.000000,-4672.000000,,,,,,,,,
1706973002562.341800,167,28969.000000,-4737.000000,,,,,,,,,
1706973002572.547400,168,29019.000000,-5318.000000,,,,,,,,,
1706973002582.753200,169,29333.000000,-4826.000000,,,,,,,,,
1706973002592.958700,170,29524.000000,-4809.000000,,,,,,,,,
1706973002603.164300,171,29163.000000,-4439.000000,,,,,,,,,
1706973002613.369900,172,29059.000000,-4660.000000,,,,,,,,,
1706973002623.575700,173,28800.000000,-4927.000000,,,,,,,,,
1706973002633.781200,174,29376.000000,-5021.000000,,,,,,,,,
1706973002643.986800,175,29338.000000,-5049.000000,,,,,,,,,
1706973002654.192600,176,29478.000000,-4566.000000,,,,,,,,,
1706973002664.398200,177,29217.000000,-4633.000000,,,,,,,,,
1706973002674.603800,178,28906.000000,-4513.000000,,,,,,,,,
1706973002684.809300,179,29059.000000,-5077.000000,,,,,,,,,
1706973002695.015100,180,29169.000000,-4992.000000,,,,,,,,,
1706973002705.220700,181,29635.000000,-4937.000000,,,,,,,,,
1706973002715.426300,182,29296.000000,-4699.000000,,,,,,,,,
1706973002725.632100,183,29317.000000,-4422.000000,,,,,,,,,
1706973002735.837600,184,28947.000000,-4905.000000,,,,,,,,,
1706973002746.043200,185,28978.000000,-4878.000000,,,,,,,,,
1706973002756.249000,186,29425.000000,-5236.000000,0.000000,2153,7,0,,,,,
1706973002766.454600,187,29312.000000,-4791.000000,,,,,,,,,
1706973002776.660200,188,29411.000000,-4609.000000,,,,,,,,,
1706973002786.865700,189,28825.000000,-4678.000000,,,,,,,,,
1706973002797.071500,190,29057.000000,-4898.000000,,,,,,,,,
1706973002807.277100,191,29085.000000,-5267.000000,,,,,,,,,
1706973002817.482700,192,29419.000000,-4883.000000,,,,,,,,,
1706973002827.688500,193,29440.000000,-4913.000000,,,,,,,,,
